arm_id,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tmo_id,tpo_cod,as_of_date,cnt_events_30d,cnt_events_90d,cnt_events_180d,days_since_last_event,days_since_last_replace,risk_score
4496,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
7154,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
7153,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4514,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4515,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4517,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4516,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4509,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
5788,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
5787,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4510,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
5785,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
5784,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4520,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4521,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4519,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4518,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
5794,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4513,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
5793,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4611,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4625,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4637,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4636,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4635,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4634,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4630,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4629,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4628,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4627,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4626,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4599,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4598,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4597,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
4596,800.0,200.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.18690536147871661
3890,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3889,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3886,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3887,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3888,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3881,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3885,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3884,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3883,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3781,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
3882,0.0,0.0,1.0,70.0,AS,253,TP,2025-04-15 11:29:29,0,0,0,,,0.18690411472272728
5093,930.0,270.0,1.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.18436842021003824
5091,930.0,270.0,1.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.18436842021003824
5092,930.0,270.0,1.0,70.0,PL,189,MU,2025-04-15 11:29:29,0,0,0,,,0.18436842021003824
4053,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3648,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3649,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
4051,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3539,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
4047,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3541,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
4049,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3586,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3544,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3542,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3543,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3591,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3590,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3562,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3561,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3599,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3674,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3676,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3673,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3741,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3742,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3589,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3540,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3596,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3598,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3567,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3597,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3587,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3740,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3560,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
3588,0.0,0.0,1.0,250.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17868737248322863
4564,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
4541,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
4561,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
4537,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
5996,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
5997,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
6012,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
5994,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
6004,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
9216,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
6013,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
6014,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
6006,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
6005,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
9211,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
5995,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
5998,930.0,270.0,1.0,150.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17673950993364781
3397,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
3495,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
3351,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
3352,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
3338,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
3353,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
3398,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
3339,0.0,0.0,1.0,100.0,LA,144,NN,2025-04-15 11:29:29,0,0,0,,,0.17455544288822622
4119,0.0,0.0,1.0,125.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17050790013148956
3716,0.0,0.0,1.0,125.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17050790013148956
3688,0.0,0.0,1.0,125.0,AS,256,SB,2025-04-15 11:29:29,0,0,0,,,0.17050790013148956
4585,0.0,250.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17024351158978898
4584,0.0,250.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17024351158978898
4582,0.0,250.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17024351158978898
4592,0.0,250.0,1.0,100.0,AS,237,NN,2025-04-15 11:29:29,0,0,0,,,0.17024351158978898
4607,1400.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.16517023875040554
4610,1400.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.16517023875040554
4603,1400.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.16517023875040554
4600,1400.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.16517023875040554
4606,1400.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.16517023875040554
7341,1300.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.16442079232858506
7339,1300.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.16442079232858506
3650,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,1328.9110185185186,,0.16395960235807192
10879,0.0,225.0,1.0,64.0,AU,2088,SO,2025-04-15 11:29:29,0,0,0,,,0.16350228142972145
3854,0.0,0.0,1.0,250.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.16058213179901895
3853,0.0,0.0,1.0,250.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.16058213179901895
3852,0.0,0.0,1.0,250.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.16058213179901895
3855,0.0,0.0,1.0,250.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.16058213179901895
4069,0.0,0.0,1.0,250.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.16058213179901895
3851,0.0,0.0,1.0,250.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.16058213179901895
4070,0.0,0.0,1.0,250.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.16058213179901895
11016,550.0,0.0,1.0,125.0,AS,171,NN,2025-04-15 11:29:29,0,0,0,,,0.15867397836890207
11331,0.0,0.0,1.0,45.0,LA,287,NN,2025-04-15 11:29:29,0,0,0,3463.148946759259,,0.1568252452193025
3800,900.0,0.0,1.0,63.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15650736728300144
4601,1400.0,0.0,1.0,250.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.15599029545473994
4604,1400.0,0.0,1.0,250.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.15599029545473994
4609,1400.0,0.0,1.0,250.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.15599029545473994
11487,0.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.1549252904287923
11486,0.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.1549252904287923
11480,0.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.1549252904287923
11478,0.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.1549252904287923
11477,0.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.1549252904287923
11484,0.0,0.0,1.0,400.0,PR,284,NN,2025-04-15 11:29:29,0,0,0,,,0.1549252904287923
3910,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3912,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3909,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3908,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3911,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3646,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3645,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3644,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3643,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3651,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3664,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3663,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3653,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3654,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3652,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3666,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3647,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3655,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3744,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3661,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3675,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3656,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3672,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3667,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3665,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3671,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3670,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3662,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3660,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3659,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3657,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3658,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3573,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
3743,0.0,0.0,1.0,125.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15413173902828886
4089,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4090,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4082,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4084,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4085,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4093,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4087,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4077,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4079,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
4080,800.0,0.0,1.0,34.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15406566465654625
11250,0.0,0.0,1.0,23.0,AS,2289,SB_PO,2025-04-15 11:29:29,0,0,0,,,0.15309340932740625
11251,0.0,0.0,1.0,23.0,AS,2289,SB_PO,2025-04-15 11:29:29,0,0,0,,,0.15309340932740625
3635,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3692,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3639,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3640,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3641,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3636,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3637,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3693,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3694,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3642,0.0,0.0,1.0,125.0,AS,152,TP,2025-04-15 11:29:29,0,0,0,,,0.1530769652200547
3571,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
4076,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
4075,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
4074,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3784,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3857,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3570,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
4073,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
4068,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3863,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3864,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3865,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3866,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3783,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3859,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3785,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3995,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3786,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3862,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3858,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3787,700.0,0.0,1.0,29.0,AS,772,TP,2025-04-15 11:29:29,0,0,0,,,0.15306276370810548
3876,0.0,0.0,1.0,100.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15265737213947367
3877,0.0,0.0,1.0,100.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15265737213947367
3879,0.0,0.0,1.0,100.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15265737213947367
3878,0.0,0.0,1.0,100.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15265737213947367
3880,0.0,0.0,1.0,100.0,AS,260,TP,2025-04-15 11:29:29,0,0,0,,,0.15265737213947367
3580,0.0,0.0,1.0,125.0,AS,256,TP,2025-04-15 11:29:29,0,0,0,856.9943518518519,856.9943518518519,0.1473279574789499
3406,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3401,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3402,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3407,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3400,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3405,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3330,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3403,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3404,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
3399,400.0,0.0,1.0,70.0,SF,189,TP,2025-04-15 11:29:29,0,0,0,,,0.14607440392551677
4096,0.0,0.0,1.0,90.0,AS,257,SB,2025-04-15 11:29:29,0,0,0,,,0.14202591545810306
11184,0.0,0.0,1.0,34.0,LA,4056,TP,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.13997596544492336
11185,0.0,0.0,1.0,34.0,LA,4056,TP,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.13997596544492336
11183,0.0,0.0,1.0,34.0,LA,4056,TP,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.13997596544492336
11179,0.0,0.0,1.0,34.0,LA,4056,TP,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.13997596544492336
11176,0.0,0.0,1.0,34.0,LA,4056,TP,2025-04-15 11:29:29,0,0,0,3726.6746412037037,3726.6746412037037,0.13997596544492336
